0.999999901092032	0.999999900967101	0.999999901161106	0.999999901657428
0.999999763160062	0.999999763991231	0.999999762796947	0.999999763691392
0.999999806608292	0.999999806052691	0.999999806463001	0.999999806233107
0.999999897065556	0.999999897706691	0.999999897272414	0.999999897618428
0.999999610949915	0.999999610951326	0.999999611288385	0.999999611519090
0.999999907346516	0.999999906957255	0.999999907472137	0.999999907657552
-3.764002509757612E-009	0.999998503858520	-5.297419832684675E-009	0.999999119718290
0.999999119990118	6.132703845040573E-007	6.755362317375827E-010	-5.059840745985000E-009
1.434742192490884E-008	-5.107143949658414E-009	0.999999117875986	-5.152036067192792E-009
-9.558637142227074E-010	3.051897627704552E-008	7.870862085067537E-010	1.737501787949025E-009
-3.294116676262185E-009	1.944046750047349E-009	3.463886841620502E-008	-4.812477762715639E-009
-4.455117373954132E-009	-6.582039753408245E-010	-5.351838473261624E-009	1.492508554433801E-008
-9.149071277952038E-010	6.243371852812783E-009	-5.270288882246058E-009	7.519550587806839E-009
0.999999244080032	-5.144212549061799E-009	-1.869311846257034E-009	6.131611041735725E-008
0.999999666928891	-5.123016804422578E-009	6.901616429810599E-009	9.768870033383306E-010
6.835558972542012E-008	0.999999250759773	0.999999251178543	0.999999251200793
2.215749298822520E-009	0.999999665083701	0.999999666896106	0.999999665740135
1.045015528824612E-007	1.473477902436923E-007	2.688149207686703E-008	2.917508244771885E-007
5.808540542085381E-008	5.128241672302511E-009	-4.249903596969916E-009	-2.118113714875302E-009
7.009213999689329E-008	5.638648160055674E-009	2.880533426942875E-007	2.651329271586310E-008
1.573279406930124E-010	1.538667594912250E-009	1.169365947004939E-007	0.999994114494443
8.227472596313303E-011	4.808242799853374E-007	7.966932870617498E-008	5.099681010299432E-007
4.052742174409023E-009	3.698620682797605E-008	3.888593050575526E-008	7.571017822783733E-007
-2.014548768000270E-010	0.999994772244330	3.656893430170328E-008	3.328737736333194E-008
0.999994929931677	0.999998359945854	1.097793452790969E-008	2.822295271208044E-008
0.999998372454870	-1.618709255376358E-009	0.999994885431753	3.780928960490297E-008
8.665719207657239E-007	1.889085644588264E-008	0.999998372048874	0.999998361608769
3.471132022323356E-008	1.296051954268336E-006	1.271769030482885E-007	-4.177127651036911E-009
8.498325133484598E-009	4.729961728526668E-008	1.295091115687361E-008	-5.375261117594635E-009
3.813938551793810E-009	3.407527541486344E-008	1.407126721881152E-007	-2.365367980287664E-009
2.918144885770050E-008	3.339312993335509E-008	1.354711055618411E-008	5.224333429025944E-008
3.990963521078523E-008	2.616055555434311E-008	1.377598605043647E-007	2.720759029745028E-007
4.695805887464497E-007	2.304247666918863E-007	7.011323786093959E-009	3.670938098153384E-008
4.447979371638916E-008	0.999999071255849	1.678919426650374E-006	2.603081534960589E-009
0.999999093223811	-3.115803771080845E-009	2.978719070640088E-008	1.542572619693830E-009
4.305229651388423E-008	8.009348857513672E-008	2.715147917030268E-008	0.999999105790372
1.381151674986534E-007	1.083717514302794E-007	6.144957314165583E-008	1.104814391516685E-006
2.185660089984045E-006	-2.731022331633690E-009	0.999999103300346	6.465453471775287E-007
0.999999473724586	0.999999468148522	0.999999424262919	9.194241837106952E-009
1.789368072530027E-006	2.279180580132730E-006	3.197561192633784E-006	5.627758114051919E-008
0.999998784627298	1.524007802132186E-007	2.884864616076071E-007	0.999999468228315
6.532054560042527E-008	4.203757720549748E-007	7.344487097449522E-009	5.450672522365631E-006
4.397960781505203E-008	1.065582891260118E-008	1.141262626767475E-008	0.999998806561570
4.324759895081019E-008	1.097268207735484E-006	8.544521143908990E-009	3.628863083797746E-007
1.171574816645486E-006	0.999998740444878	2.625937846196873E-008	2.476893528544620E-007
2.629227744621047E-007	3.639534479970609E-007	0.999998797434719	3.217563880834376E-007
0.999997510349167	1.050062713879821E-006	8.436470481885667E-008	9.095596949101592E-008
2.194478079266303E-005	1.446759716828993E-007	7.643375624560016E-008	6.947623498124924E-008
0.999978751304364	8.325378913236539E-008	0.999998231906393	3.141943622001738E-008
4.390116969175852E-007	1.323013365505950E-008	0.999995926477115	3.511369969499150E-008
-6.730461562615388E-010	0.999997890938988	1.389079994145852E-005	0.999998249957418
-4.098165123640733E-009	0.999995131066332	2.529904667651572E-008	0.999995987996906
5.399527354955282E-009	5.315097485797728E-006	-5.192527208277604E-009	1.592381735439042E-008
1.949127694623004E-007	1.206395466017340E-007	4.100206055675213E-008	4.633873114340132E-008
1.227936145436373E-008	5.850194339100189E-009	2.361566606927555E-007	1.803032310126330E-007
5.600721642409378E-008	5.545661556825268E-008	5.818966246722943E-007	-4.351637576690735E-010
2.803490703683397E-006	1.239781379974614E-007	3.571729844556115E-007	2.601658802747138E-006
4.141569508527880E-007	7.220567715237676E-008	2.388257360068247E-007	3.116958415180181E-008
2.068647315212583E-005	2.717549297084270E-006	9.608232721248507E-008	7.585132574750643E-008
0.999996057554830	5.222772806227980E-007	4.297877434999628E-008	1.353037038590976E-007
0.999985011017733	3.163597785852940E-007	7.993251330175980E-008	2.543441590088874E-005
3.786270087904391E-006	2.629226190757862E-007	7.327609031500517E-008	0.999990187477878
9.830202342596097E-007	9.334933949672915E-005	0.999996886120597	4.411870272375313E-006
8.436353985403191E-008	0.999956889071861	0.999988101677455	1.026318393237717E-005
1.287388495050152E-007	0.999951450251572	7.179461817606007E-006	0.999967375706758
9.931352627116742E-008	2.836805054722244E-007	1.046684419522786E-008	8.323789664728503E-008
4.087599401492552E-008	5.045612277771376E-008	1.222964446619024E-005	3.258577996764317E-005
2.440416748405712E-007	1.214797249324950E-007	2.891197446035536E-008	7.309947170986397E-008
3.168676469417846E-006	1.370292548416626E-005	5.885484944742756E-007	8.081134420982623E-007
3.407249425448232E-007	3.590646864947491E-007	1.679922341994604E-007	7.139830287790428E-008
4.887746008665965E-007	3.127469532829631E-008	7.821787861931440E-009	7.021187312651685E-008
3.625695579792378E-008	8.919514572509469E-008	1.298476440691411E-007	1.094050112534911E-006
3.544281797887791E-006	1.765588073142792E-005	1.833878618175748E-005	3.769454156474532E-007
6.036669084004285E-007	3.743688321028200E-006	3.596000928551825E-006	2.506427386743915E-007
5.358071111611700E-007	1.545485235355736E-008	1.054230357236557E-006	1.350874654308393E-005
2.622949271180615E-006	2.939267282767197E-007	4.663777280788041E-008	3.830218511705081E-006
2.717369253829868E-007	5.437544551697934E-008	4.524580748956306E-005	4.573248081960132E-006
3.323399681202570E-005	4.820404984442757E-008	9.654199033005468E-007	3.060051977831236E-006
8.340534798545917E-008	6.907893315905136E-006	7.773482798763351E-007	1.421067872056926E-007
1.270376909350577E-005	9.945874825836094E-007	3.037843754201210E-007	5.151912427110676E-008
3.227970480474697E-006	6.119697027563700E-005	1.850256490800844E-005	2.696189616943887E-007
1.966443346101831E-007	0.997935785649417	6.980883559895519E-008	8.531227930694611E-008
7.584365549981275E-007	2.033873490596239E-003	4.168602738413196E-008	7.001235936940443E-007
9.659629366018245E-007	2.835984321742153E-006	3.049564158759438E-007	1.869466386436526E-006
1.281880397088733E-005	9.262327587348851E-007	3.716181712072068E-006	2.050225981654780E-007
5.041687562012601E-006	2.155205613352564E-006	6.865874744947597E-008	3.579195193064410E-007
1.259366785247655E-004	1.666903222656373E-006	1.064185848219311E-004	2.913393139407623E-006
0.999866655143772	2.679119616016023E-006	0.999869747836230	3.847546784435250E-007
6.032106529719028E-006	3.954716514582134E-006	5.436225354969354E-006	2.981764681127891E-007
7.310877299658585E-007	0.999999941329862	1.897588692569142E-006	2.940459710473846E-007
9.002428904651392E-007	1.256247874427043E-006	2.511115074448231E-007	0.999956512731356
6.678355079445773E-007	1.027996162496160E-005	3.610229012580990E-005	0.999999943963092
0.999999947444856	2.465546788155845E-007	0.999999899193776	3.511642899129099E-004
2.507511870623397E-005	1.056963355052272E-006	9.017890006190054E-006	3.791453181453808E-007
3.044022750743542E-006	4.448045629891457E-005	3.939265237575901E-006	5.136998857167838E-007
1.011541727424443E-004	1.569376336794207E-006	2.714796569729158E-006	2.245576978231924E-006
1.174883084717635E-007	2.132840908803119E-004	3.664419098564405E-007	2.688141509348814E-005
1.749376961781657E-004	1.489101797426213E-005	3.448551396543377E-007	1.489559858303194E-005
1.305188519393268E-005	6.563291509446453E-007	6.110189895197277E-007	5.440745268621966E-005
7.827638372222974E-006	2.552707454693617E-007	4.223998100389135E-007	5.754759556726208E-006
5.166034804091634E-006	2.989516258720903E-004	1.236733801048990E-004	3.216354645495891E-005
